ms_nr,bundesland,behoerde,kreis,bez,ags,latitude,longitude,pct_data_1990_2021,trend_normalized,trend_bin,trend_raw,range,p_value,2012_x,2013_x,2014_x,2015_x,2016_x,2017_x,2018_x,2019_x,2020_x,2021_x,messstellen_insgesamt,2012_y,2013_y,2014_y,2015_y,2016_y,2017_y,2018_y,2019_y,2020_y,2021_y,2012_y_binned,2013_y_binned,2014_y_binned,2015_y_binned,2016_y_binned,2017_y_binned,2018_y_binned,2019_y_binned,2020_y_binned,2021_y_binned
ni-1100000213,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.498350048111554,8.22742965120344,0.9973958333333334,-0.81438145138859,leicht sinkend,-0.0148217424152724,1.82,0.0,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000215,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.53732421580586,8.223443027936234,0.9973958333333334,-2.21403486850943,stark sinkend,-0.0412096167461269,1.86129032258064,0.0,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000217,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.51208215491953,8.211642781412449,0.9973958333333334,-1.48605822323479,stark sinkend,-0.0237769315717566,1.6,0.0,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000219,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.55032913367577,8.25498152852525,1.0,-1.96801681500429,stark sinkend,-0.0427377070922866,2.1716129032258,0.0,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000221,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.54984299451734,8.302080767608903,0.9973958333333334,-0.45548298180137,kein starker Trend,-0.0052836025888958,1.16,2.134e-13,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000223,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.578993552915634,8.047262401055654,1.0,-0.38866560419343,kein starker Trend,-0.0049360531732565,1.27,1.0996705e-09,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000225,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.579402526277306,8.04669271697188,1.0,-0.96418469833096,leicht sinkend,-0.0122451456688032,1.27,0.0,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000227,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.57929534101101,8.143243574988604,0.9973958333333334,-1.51648917049568,stark sinkend,-0.0561758138390615,3.70433333333333,0.0,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000231,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.585050946469295,8.194747472787865,0.9973958333333334,-0.17777925546952,kein starker Trend,-0.0030933590451698,1.74,8.7549265485e-06,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000233,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.59479276289574,8.182403855207559,0.9973958333333334,-0.8326283535841099,leicht sinkend,-0.0203993946628108,2.45,0.0,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000235,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.58403468672692,8.269568342143497,1.0,-1.1346265124244,stark sinkend,-0.0195155760136997,1.72,0.0,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000237,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.613822987052856,8.298434838900361,1.0,-0.54685095285113,leicht sinkend,-0.0081900044372004,1.49766666666667,0.0,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000239,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.61260240604259,8.156742656947054,0.9869791666666666,-0.49420618601598,kein starker Trend,-0.0073883824809388,1.495,3.665e-12,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000241,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.61885390704776,8.201321014961257,1.0,0.04709027928441,kein starker Trend,0.0006851635635882,1.455,0.478789836657779,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000245,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.64133818011209,8.178920304454987,0.9947916666666666,0.24512929092701,kein starker Trend,0.0034847896294043,1.42161290322581,0.0022295269060448,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000247,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.65210655308056,8.057825313871612,1.0,-0.24653425022328,kein starker Trend,-0.0042896959538851,1.74,0.0016953086763561,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000249,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.65203534818954,8.057915541271647,1.0,-0.03268322536902,kein starker Trend,-0.0005621514763472,1.72,0.597990201715841,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000251,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.68585423215167,8.06783969860448,1.0,-0.2579942530008999,kein starker Trend,-0.005461738336029,2.117,0.0025820297040573,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000255,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.68811006244328,8.159105814833818,0.9973958333333334,-0.08424932413811,kein starker Trend,-0.0011719080987611,1.391,0.285363128587528,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000257,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.68810149322719,8.159165158877743,0.9973958333333334,-0.77984353150336,leicht sinkend,-0.0150887145224424,1.93483870967742,0.0,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000259,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.69292382758374,8.259451540475899,1.0,-0.06377853094313,kein starker Trend,-0.0012058394250314,1.89066666666667,0.141337738563695,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000261,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.69294134376124,8.259377262096477,1.0,-0.00306728362947,kein starker Trend,-5.64380187824e-05,1.84,0.945222159106017,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000263,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.673170780261735,8.290015742856792,0.9973958333333334,-1.16867284180287,stark sinkend,-0.0212542634162548,1.81866666666667,0.0,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000265,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.70536398144278,8.336529515363315,0.9973958333333334,-0.69671573747645,leicht sinkend,-0.0092168749657771,1.32290322580645,0.0,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000267,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.619167515766,8.0913849550591,1.0,-0.12168750717315,kein starker Trend,-0.0018496501090319,1.52,0.0658955186112401,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000269,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.61914874499514,8.091281942085981,1.0,-0.38278226813287,kein starker Trend,-0.0060096816096861,1.57,4.710793e-10,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000271,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.5261876473739,8.248904354122157,1.0,-2.2169818990347303,stark sinkend,-0.0348066158148452,1.57,0.0,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000273,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.57128546678908,8.296118580335301,1.0,-0.5577497595422299,leicht sinkend,-0.0082825839292021,1.48500000000001,0.0,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000284,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.80957939510436,8.255334373608283,0.9947916666666666,-1.37756731922085,stark sinkend,-0.0500332450341011,3.632,0.0,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000300,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.63910598278917,8.247577588249726,0.9765625,-1.0559980366250898,stark sinkend,-0.0203015622541174,1.9225,0.0,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000302,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.74769242059839,8.287530913064906,0.9973958333333334,-0.37866230541159,kein starker Trend,-0.0055474027742798,1.465,6.2e-15,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000304,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.747206474268,8.287449951190471,0.9973958333333334,-0.32997460593702,kein starker Trend,-0.0079771360985275,2.4175,0.0,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000484,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.51842579798657,8.284672459546982,1.0,-1.18678975755943,stark sinkend,-0.0143601560664692,1.21,0.0,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000496,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.61984581615085,8.114474140335641,0.9947916666666666,-0.18293521985545,kein starker Trend,-0.0034757691772536,1.9,0.0033136338822159,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000510,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.84270720546596,8.383983002831172,1.0,-0.69245888921722,leicht sinkend,-0.0268847163738588,3.8825,0.0,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000512,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.48587888011708,8.176560685356439,0.9973958333333334,-1.07555740969504,stark sinkend,-0.0169149328631374,1.57266666666667,0.0,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000540,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.52190428865247,8.061895851049643,1.0,-0.4015299961353999,kein starker Trend,-0.007766928558579,1.93433333333333,2.62e-14,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000573,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.50646900009826,8.171696871783432,0.9791666666666666,-1.13532395926669,stark sinkend,-0.0390778506779595,3.442,0.0,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000575,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.72826096881113,8.435382470599544,0.9973958333333334,-0.34119419892669,kein starker Trend,-0.0073948156047379,2.16733333333333,9.13129e-11,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100001047,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.56883572577978,8.106236042565705,0.9739583333333334,-1.48418166437625,stark sinkend,-0.0607030300729885,4.09,0.0,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100003486,Niedersachsen,ni,Vechta,Landkreis,3460.0,52.57929480718756,8.143169794351556,0.9973958333333334,-1.62054461564219,stark sinkend,-0.0630824000715651,3.89266666666666,0.0,0.0,1.0,0.0,2.0,0.0,1.0,11.0,42.0,6.0,2.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000308,Niedersachsen,ni,Osnabrück,Kreisfreie Stadt,3404.0,52.268309538082114,8.100641708743343,1.0,0.12217117839579,kein starker Trend,0.0025875855584228,2.11799999999999,0.0190344517819666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000310,Niedersachsen,ni,Osnabrück,Kreisfreie Stadt,3404.0,52.27668395172254,8.142260711439665,0.9895833333333334,-0.75789239807425,leicht sinkend,-0.0776069184088072,10.2398333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000312,Niedersachsen,ni,Osnabrück,Landkreis,3459.0,52.61904266492058,7.669192157537094,0.9973958333333334,-0.89682740660286,leicht sinkend,-0.0193998715171644,2.16316666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,24.0,3.0,1.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000316,Niedersachsen,ni,Osnabrück,Landkreis,3459.0,52.62503924771393,7.858738776525921,0.9921875,-0.36636077135051,kein starker Trend,-0.0059310263454828,1.61890322580645,6.1326780305e-06,1.0,0.0,0.0,0.0,0.0,0.0,29.0,24.0,3.0,1.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000318,Niedersachsen,ni,Osnabrück,Landkreis,3459.0,52.58580098119888,7.773821088937206,0.9973958333333334,-0.5615082770536499,leicht sinkend,-0.0149501578765536,2.66249999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,24.0,3.0,1.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000320,Niedersachsen,ni,Osnabrück,Landkreis,3459.0,52.47543324170806,7.670776127157899,0.9973958333333334,-0.35992696925431,kein starker Trend,-0.0038088400730283,1.05822580645161,6.5318172786e-06,1.0,0.0,0.0,0.0,0.0,0.0,29.0,24.0,3.0,1.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000322,Niedersachsen,ni,Osnabrück,Landkreis,3459.0,52.44250689306086,7.961595659189213,1.0,-0.6857008822741201,leicht sinkend,-0.009010109593082,1.314,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,24.0,3.0,1.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000326,Niedersachsen,ni,Osnabrück,Landkreis,3459.0,52.43032178962527,8.061282336753608,1.0,-0.77676178535712,leicht sinkend,-0.0144581260314472,1.86133333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,24.0,3.0,1.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000328,Niedersachsen,ni,Osnabrück,Landkreis,3459.0,52.3393729345679,8.068200149246117,1.0,-0.18248837783643,kein starker Trend,-0.007221977552877,3.9575,0.0002038320162096,1.0,0.0,0.0,0.0,0.0,0.0,29.0,24.0,3.0,1.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000330,Niedersachsen,ni,Osnabrück,Landkreis,3459.0,52.33086098544373,8.103350589190208,0.9869791666666666,-0.80979024570478,leicht sinkend,-0.044558055213256,5.50241935483871,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,24.0,3.0,1.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000332,Niedersachsen,ni,Osnabrück,Landkreis,3459.0,52.3416248903751,8.16369820478696,1.0,-0.34578524914825,kein starker Trend,-0.004900111611317,1.41709677419357,5.601040739e-07,1.0,0.0,0.0,0.0,0.0,0.0,29.0,24.0,3.0,1.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000334,Niedersachsen,ni,Osnabrück,Landkreis,3459.0,52.36267511303467,8.265631795849448,0.9921875,-0.57430373630499,leicht sinkend,-0.0172839319912515,3.00954545454545,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,24.0,3.0,1.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000336,Niedersachsen,ni,Osnabrück,Landkreis,3459.0,52.24256279475421,8.157096331012136,0.9921875,-0.32458165475391,kein starker Trend,-0.0075627525557661,2.33,7.3049e-12,1.0,0.0,0.0,0.0,0.0,0.0,29.0,24.0,3.0,1.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000338,Niedersachsen,ni,Osnabrück,Landkreis,3459.0,52.194394131036766,8.174247472979511,0.984375,0.12422398467495,kein starker Trend,0.0107329522759157,8.64,0.0281462577523672,1.0,0.0,0.0,0.0,0.0,0.0,29.0,24.0,3.0,1.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000340,Niedersachsen,ni,Osnabrück,Landkreis,3459.0,52.13588801126395,8.04755447121503,1.0,-0.44005611812453,kein starker Trend,-0.0031948074175841,0.726000000000013,4e-16,1.0,0.0,0.0,0.0,0.0,0.0,29.0,24.0,3.0,1.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
ni-1100000342,Niedersachsen,ni,Osnabrück,Landkreis,3459.0,52.13533246440773,8.118327811546393,0.9947916666666666,-0.2427102705973,kein starker Trend,-0.0057248306406692,2.35870967741936,2.342045579e-07,1.0,0.0,0.0,0.0,0.0,0.0,29.0,24.0,3.0,1.0,69,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,low,low,low,low,low,low,low,low,low,low
