ms_nr,bundesland,behoerde,kreis,bez,ags,latitude,longitude,pct_data_1990_2021,breakpoint_drop,trend_normalized,trend_bin,trend_raw,range,p_value,2012_x,2013_x,2014_x,2015_x,2016_x,2017_x,2018_x,2019_x,2020_x,2021_x,messstellen_insgesamt,2012_y,2013_y,2014_y,2015_y,2016_y,2017_y,2018_y,2019_y,2020_y,2021_y
ni-800001146,Niedersachsen,ni,Diepholz,Landkreis,3251.0,52.56840237400188,8.851234141032386,1.0,,-1.51574107515149,stark sinkend,-0.0338161833866297,2.23099999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,29.0,3.0,2.0,48,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800001376,Niedersachsen,ni,Diepholz,Landkreis,3251.0,52.48868513847545,8.363256053509396,1.0,,-0.11191835233802,kein starker Trend,-0.0019011197450485,1.69866666666666,0.0204226560270473,0.0,0.0,1.0,0.0,0.0,0.0,9.0,29.0,3.0,2.0,48,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800001382,Niedersachsen,ni,Diepholz,Landkreis,3251.0,52.46100062487438,8.442796369578053,0.9973958333333334,,-0.4699842975042599,kein starker Trend,-0.0220140644950996,4.684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,29.0,3.0,2.0,48,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800001386,Niedersachsen,ni,Diepholz,Landkreis,3251.0,52.455004215440326,8.351129998853134,0.9973958333333334,,-0.5958559855282499,leicht sinkend,-0.0104751482255867,1.758,5.9e-15,0.0,0.0,1.0,0.0,0.0,0.0,9.0,29.0,3.0,2.0,48,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800001722,Niedersachsen,ni,Diepholz,Landkreis,3251.0,52.87336927200701,9.044943616610524,1.0,,-0.07614478732588,kein starker Trend,-0.0008609273534749,1.13064516129032,0.0968795105132403,0.0,0.0,1.0,0.0,0.0,0.0,9.0,29.0,3.0,2.0,48,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800001725,Niedersachsen,ni,Diepholz,Landkreis,3251.0,52.54822044737195,8.692915474721639,1.0,,-0.19769027012329,kein starker Trend,-0.0036889004405007,1.866,0.0007054366134918,0.0,0.0,1.0,0.0,0.0,0.0,9.0,29.0,3.0,2.0,48,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800002153,Niedersachsen,ni,Diepholz,Landkreis,3251.0,52.66888292495046,8.565750973302835,1.0,,-0.2287106716675699,kein starker Trend,-0.0051946833522947,2.27129032258065,0.0001124528735212,0.0,0.0,1.0,0.0,0.0,0.0,9.0,29.0,3.0,2.0,48,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800002154,Niedersachsen,ni,Diepholz,Landkreis,3251.0,52.62348131115756,8.611818661523227,0.9973958333333334,,0.10498079166559,kein starker Trend,0.0015432176374842,1.47,0.146352204466853,0.0,0.0,1.0,0.0,0.0,0.0,9.0,29.0,3.0,2.0,48,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800002155,Niedersachsen,ni,Diepholz,Landkreis,3251.0,52.69803152034966,8.693330190416283,1.0,,-0.43654334431819,kein starker Trend,-0.010610819675605,2.43064516129031,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,29.0,3.0,2.0,48,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800002987,Niedersachsen,ni,Diepholz,Landkreis,3251.0,52.62368173602955,8.791320667568721,0.9739583333333334,,0.1174622205509,kein starker Trend,0.0014800239789413,1.26,0.182027844068347,0.0,0.0,1.0,0.0,0.0,0.0,9.0,29.0,3.0,2.0,48,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800000590,Niedersachsen,ni,Nienburg (Weser),Landkreis,3256.0,52.847046390343685,9.167104025086172,0.9869791666666666,,-0.31064765509472,kein starker Trend,-0.0063071828906064,2.03033333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,26,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800000764,Niedersachsen,ni,Nienburg (Weser),Landkreis,3256.0,52.75708855343896,9.120542803555455,1.0,,0.02110525818553,kein starker Trend,0.0002279367884037,1.08,0.63054845171825,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,26,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800000788,Niedersachsen,ni,Nienburg (Weser),Landkreis,3256.0,52.70605216381917,9.064174989033654,0.9973958333333334,,-0.5156171032601,leicht sinkend,-0.013390576171665,2.597,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,26,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800000794,Niedersachsen,ni,Nienburg (Weser),Landkreis,3256.0,52.78250121938207,9.23539936610528,1.0,,-0.47490016819968,kein starker Trend,-0.0091544922423292,1.92766666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,26,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800000796,Niedersachsen,ni,Nienburg (Weser),Landkreis,3256.0,52.76179291465378,9.255116089261625,1.0,,-0.45767027418671,kein starker Trend,-0.0089378575481496,1.95290322580646,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,26,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800000798,Niedersachsen,ni,Nienburg (Weser),Landkreis,3256.0,52.74788067532508,9.173228045167969,1.0,,-0.3906035902174399,kein starker Trend,-0.011078819830534,2.83633333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,26,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800000816,Niedersachsen,ni,Nienburg (Weser),Landkreis,3256.0,52.7142940457448,9.179638040603486,1.0,,-0.13996668225604,kein starker Trend,-0.0029113069909257,2.08,5.76848e-11,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,26,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800000956,Niedersachsen,ni,Nienburg (Weser),Landkreis,3256.0,52.65553678972779,9.009978821207753,1.0,,-0.8102786260930099,leicht sinkend,-0.0152332381705486,1.88,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,26,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800001020,Niedersachsen,ni,Nienburg (Weser),Landkreis,3256.0,52.61594022199167,9.246675602683188,1.0,,0.19426243070043,kein starker Trend,0.0021757392238448,1.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,26,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800001054,Niedersachsen,ni,Nienburg (Weser),Landkreis,3256.0,52.66133567681934,9.336087326106124,1.0,,-1.45300383215918,stark sinkend,-0.0319192132161421,2.19677419354839,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,26,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800001060,Niedersachsen,ni,Nienburg (Weser),Landkreis,3256.0,52.65093982927329,9.424049050091082,0.9973958333333334,,-0.56454276737654,leicht sinkend,-0.0089875208566345,1.592,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,26,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800001068,Niedersachsen,ni,Nienburg (Weser),Landkreis,3256.0,52.66705510544036,9.503170028149428,0.9973958333333334,,-0.29216120387762,kein starker Trend,-0.0056971434756136,1.95,4.81408166e-08,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,26,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800001150,Niedersachsen,ni,Nienburg (Weser),Landkreis,3256.0,52.55785483681985,8.963256295038175,1.0,,-0.35957377308376,kein starker Trend,-0.0059042013540353,1.642,1.485e-13,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,26,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800001198,Niedersachsen,ni,Nienburg (Weser),Landkreis,3256.0,52.55223205040248,9.06647238747837,1.0,,-0.3013444808575899,kein starker Trend,-0.004640705005207,1.54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,26,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800001214,Niedersachsen,ni,Nienburg (Weser),Landkreis,3256.0,52.52930029534463,9.042424643144036,1.0,,-0.16193840423859,kein starker Trend,-0.0028986974358708,1.79,3.911874089e-07,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,26,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800001216,Niedersachsen,ni,Nienburg (Weser),Landkreis,3256.0,52.53469705136924,9.034173863146792,1.0,,-0.3417496539853299,kein starker Trend,-0.0059806189447433,1.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,26,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800001240,Niedersachsen,ni,Nienburg (Weser),Landkreis,3256.0,52.51549878987802,9.00729451617043,1.0,,-0.2496568785102099,kein starker Trend,-0.0053925885758205,2.16,6.32e-14,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,26,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800001254,Niedersachsen,ni,Nienburg (Weser),Landkreis,3256.0,52.50192107731457,9.025589233769242,1.0,,-0.30768189922999,kein starker Trend,-0.0064305516939069,2.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,26,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800001392,Niedersachsen,ni,Nienburg (Weser),Landkreis,3256.0,52.45169894504891,8.717175623424822,1.0,,-0.1816935353486,kein starker Trend,-0.0031796368686005,1.75,5.05138207e-08,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,26,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800001402,Niedersachsen,ni,Nienburg (Weser),Landkreis,3256.0,52.491715564820105,8.836985509508622,1.0,,0.03488428264394,kein starker Trend,0.0003558196829682,1.02,0.600766711615262,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,26,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800001404,Niedersachsen,ni,Nienburg (Weser),Landkreis,3256.0,52.490788740576726,8.864869321805136,1.0,,-0.52834401600697,leicht sinkend,-0.0069530072506518,1.316,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,26,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800001410,Niedersachsen,ni,Nienburg (Weser),Landkreis,3256.0,52.44286940489949,8.960556723078247,1.0,,-0.30450888203884,kein starker Trend,-0.0043747776052913,1.43666666666667,1.4530718e-09,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,26,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800001450,Niedersachsen,ni,Nienburg (Weser),Landkreis,3256.0,52.48771743911797,9.207357824066346,1.0,,-0.57908629320833,leicht sinkend,-0.0087955735857143,1.51887096774193,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,26,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800001723,Niedersachsen,ni,Nienburg (Weser),Landkreis,3256.0,52.71954965444148,9.263323264130776,1.0,,-0.60340799338627,leicht sinkend,-0.0114842166483195,1.90322580645161,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,26,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800001726,Niedersachsen,ni,Nienburg (Weser),Landkreis,3256.0,52.48782617163045,9.20687233875576,1.0,,-0.43700843229511,kein starker Trend,-0.0062885513407267,1.43900000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,26,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-800002152,Niedersachsen,ni,Nienburg (Weser),Landkreis,3256.0,52.7736504991059,9.086479842404891,1.0,,-1.63527335705608,stark sinkend,-0.0277521713918453,1.69709677419355,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,12.0,1.0,0.0,26,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-900000009,Niedersachsen,ni,Wesermarsch,Landkreis,3461.0,53.521982954995615,8.363266901082495,0.9765625,,0.16474236034193,kein starker Trend,0.001449732771009,0.88,0.0256135225082053,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,1.0,1.0,19,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-900000015,Niedersachsen,ni,Wesermarsch,Landkreis,3461.0,53.459122658730784,8.357987400150352,0.9739583333333334,,0.50959236074656,leicht steigend,0.0019109713527996,0.375,2.5637e-12,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,1.0,1.0,19,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-900000017,Niedersachsen,ni,Wesermarsch,Landkreis,3461.0,53.43392064726806,8.329075207275167,0.96875,,-0.00823326733791,kein starker Trend,-2.46998020137e-05,0.3,0.870198578609835,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,1.0,1.0,19,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-900000021,Niedersachsen,ni,Wesermarsch,Landkreis,3461.0,53.43122341938072,8.396367725291228,0.9921875,,-0.02545115203999,kein starker Trend,-0.0001119850689759,0.44,0.695897957350196,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,1.0,1.0,19,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-900000031,Niedersachsen,ni,Wesermarsch,Landkreis,3461.0,53.37725886409633,8.441762305490451,0.9609375,,-0.02454412491412,kein starker Trend,-0.0001766300417927,0.719642857142857,0.684216029569398,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,1.0,1.0,19,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-900000047,Niedersachsen,ni,Wesermarsch,Landkreis,3461.0,53.29519105641482,8.473875228458198,0.9635416666666666,,0.64892360884933,leicht steigend,0.0094742846892002,1.46,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,1.0,1.0,19,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-900000077,Niedersachsen,ni,Wesermarsch,Landkreis,3461.0,53.214820930169125,8.42560617292116,0.9609375,,0.20861291332601,kein starker Trend,0.0011056484406278,0.53,0.0043782418294829,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,1.0,1.0,19,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-900000099,Niedersachsen,ni,Wesermarsch,Landkreis,3461.0,53.17253527799962,8.345412812312146,0.9609375,,0.5626629114046,leicht steigend,0.003544776341849,0.63,7.0172e-12,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,1.0,1.0,19,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-900000105,Niedersachsen,ni,Wesermarsch,Landkreis,3461.0,53.314139768595126,8.312942619516768,0.9635416666666666,,-0.74083933592073,leicht sinkend,-0.0039264484803799,0.53,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,1.0,1.0,19,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-900000117,Niedersachsen,ni,Wesermarsch,Landkreis,3461.0,53.56286510610384,8.38061992698816,0.9609375,,0.27364280323577,kein starker Trend,0.0029553422749463,1.08,0.0004562607663654,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,1.0,1.0,19,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-900000251,Niedersachsen,ni,Wesermarsch,Landkreis,3461.0,53.46942865749307,8.456823763051938,0.984375,,1.02452800988755,stark steigend,0.0073988740192314,0.722173913043478,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,1.0,1.0,19,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-900000255,Niedersachsen,ni,Wesermarsch,Landkreis,3461.0,53.40383412585658,8.41809976330416,0.953125,,0.8974787587707,leicht steigend,0.0043976459179764,0.49,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,1.0,1.0,19,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-900000263,Niedersachsen,ni,Wesermarsch,Landkreis,3461.0,53.23325352922853,8.392114604024227,0.9895833333333334,,-0.44523297001213,kein starker Trend,-0.0024487813350667,0.55,3.2818e-12,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,1.0,1.0,19,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-900000803,Niedersachsen,ni,Wesermarsch,Landkreis,3461.0,53.14785077881965,8.420040848659957,0.9557291666666666,,0.74120402057315,leicht steigend,0.0044472241234389,0.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,1.0,1.0,19,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-900000811,Niedersachsen,ni,Wesermarsch,Landkreis,3461.0,53.17996104452709,8.427568310632251,0.9505208333333334,,-0.00025860434527,kein starker Trend,-3.9825069172e-06,1.54,0.965957090326108,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,1.0,1.0,19,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-900001033,Niedersachsen,ni,Wesermarsch,Landkreis,3461.0,53.3464044503988,8.239298506129254,0.984375,,-0.7860190028468401,leicht sinkend,-0.0033012798119567,0.42,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,1.0,1.0,19,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-900001035,Niedersachsen,ni,Wesermarsch,Landkreis,3461.0,53.3712817714619,8.223238689479246,0.9869791666666666,,-1.6638728716909,stark sinkend,-0.0134773702606963,0.81,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,1.0,1.0,19,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-900001045,Niedersachsen,ni,Wesermarsch,Landkreis,3461.0,53.38711164139589,8.212274960123146,0.9661458333333334,,-0.0836319038240099,kein starker Trend,-0.0014635583169201,1.75,0.0001525425048651,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,1.0,1.0,19,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-900001051,Niedersachsen,ni,Wesermarsch,Landkreis,3461.0,53.36872391853929,8.287281016445426,0.9557291666666666,,-0.55681910959756,leicht sinkend,-0.0028954593699073,0.52,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,7.0,1.0,1.0,19,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-900000085,Niedersachsen,ni,Ammerland,Landkreis,3451.0,53.2062598035884,8.303589678075708,0.984375,,-0.73038962708404,leicht sinkend,-0.0056240001285471,0.77,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,13,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-900000351,Niedersachsen,ni,Ammerland,Landkreis,3451.0,53.13197428049243,8.10489226451422,0.96875,,-0.13604844089484,kein starker Trend,-0.0016461861348276,1.21,0.0214384274469255,0.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,13,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-900000385,Niedersachsen,ni,Ammerland,Landkreis,3451.0,53.17732036559824,7.822152447209153,0.9505208333333334,,-0.25957442889222,kein starker Trend,-0.0043868078482785,1.69,0.0011090721149911,0.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,13,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-900000397,Niedersachsen,ni,Ammerland,Landkreis,3451.0,53.32052235154536,7.913815947079362,0.984375,,-0.73630051739515,leicht sinkend,-0.0152414207100797,2.07,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,13,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-900000403,Niedersachsen,ni,Ammerland,Landkreis,3451.0,53.2295310650156,8.00011932463488,0.9817708333333334,,-0.27563456032357,kein starker Trend,-0.0076148641198726,2.76266666666667,4.52198133239e-05,0.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,13,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-900000405,Niedersachsen,ni,Ammerland,Landkreis,3451.0,53.25745488350393,7.8295462072943325,0.984375,,0.0446801095913999,kein starker Trend,0.0011035987069077,2.47,0.474370418728329,0.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,13,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
ni-900000439,Niedersachsen,ni,Ammerland,Landkreis,3451.0,53.285983057010405,7.996716733321522,0.9817708333333334,,-0.81025141339878,leicht sinkend,-0.0208234613243488,2.57,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,0.0,13,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912,9.92087912087912
